bbl,address,on_dhcr_list,stab_units_by_year,stab_units_ever_nonzero,stab_units_latest_year,unit_count,year_built,building_class,is_condo_coop,abatement_type,abatement_end_year,stab_unit_trend,stabilization_confidence,stabilization_confidence_reason,hpd_violation_count_total,hpd_violation_count_open,hpd_violation_count_class_c,hpd_violation_count_open_class_c,building_safety_tier,building_safety_tier_reason
3000340006,49 HUDSON AVENUE,0,,0,,1.0,1835.0,A9,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000340008,322 PLYMOUTH STREET,0,,0,,0.0,1930.0,G1,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000340009,324 PLYMOUTH STREET,0,,0,,2.0,1920.0,B9,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000340010,PLYMOUTH STREET,0,,0,,0.0,0.0,V0,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000340011,328 PLYMOUTH STREET,0,,0,,2.0,1920.0,B9,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000340112,330 PLYMOUTH STREET,0,,0,,2.0,2005.0,B1,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",2.0,2.0,0.0,0.0,minimal,2 open HPD violation(s) (none class C)
3000340113,332 PLYMOUTH STREET,0,,0,,2.0,2005.0,B1,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000340114,334 PLYMOUTH STREET,0,,0,,2.0,2005.0,B1,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000340115,60 LITTLE STREET,0,,0,,2.0,2005.0,B1,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000340116,17 EVANS STREET,0,,0,,2.0,2005.0,B1,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000340117,15 EVANS STREET,0,,0,,2.0,2005.0,B1,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000340118,13 EVANS STREET,0,,0,,2.0,2005.0,B1,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000340119,11 EVANS STREET,0,,0,,2.0,2005.0,B1,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000340120,9 EVANS STREET,0,,0,,2.0,2005.0,B1,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000350001,27 OLD FULTON STREET,0,,0,,0.0,1869.0,K2,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000350005,19 OLD FULTON STREET,0,,0,,0.0,1925.0,K1,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000350006,17 OLD FULTON STREET,0,,0,,3.0,1839.0,S3,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000350007,15 OLD FULTON STREET,0,,0,,3.0,1839.0,S3,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000350008,13 OLD FULTON STREET,0,,0,,6.0,1839.0,S5,0,,,not found in any historical mirror year (2009/2011/2012/2013),low,"heuristic only: built before 1974, 6+ units, not a co-op/condo, but no DHCR registration, abatement, or nycdb unit-count record found",4.0,4.0,0.0,0.0,some_issues,4 open HPD violations (none class C)
3000350009,11 OLD FULTON STREET,0,,0,,3.0,1839.0,S3,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",2.0,2.0,0.0,0.0,minimal,2 open HPD violation(s) (none class C)
3000350010,9 OLD FULTON STREET,0,,0,,3.0,2015.0,S3,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000350011,7 OLD FULTON STREET,0,,0,,3.0,1839.0,S3,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",2.0,0.0,0.0,0.0,clean_record,0 open HPD violations on record
3000350012,1 TO 5 OLD FULTON ST,1,,0,,30.0,1835.0,C5,0,,,registered in historical mirror: 2011,high,on current DHCR list,,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000350021,11 FRONT STREET,0,,0,,0.0,1938.0,E9,1,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000350049,5 FRONT STREET,0,,0,,4.0,1834.0,S4,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",1.0,0.0,0.0,0.0,clean_record,0 open HPD violations on record
3000357501,4 WATER STREET,0,,0,,12.0,1899.0,RM,1,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000360015,62 WATER STREET,0,,0,,6.0,1855.0,S5,0,,,not found in any historical mirror year (2009/2011/2012/2013),low,"heuristic only: built before 1974, 6+ units, not a co-op/condo, but no DHCR registration, abatement, or nycdb unit-count record found",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000360016,66 WATER STREET,0,,0,,24.0,1850.0,D7,0,,,"registered in historical mirror: 2009,2011,2012,2013",low,"heuristic only: built before 1974, 6+ units, not a co-op/condo, but no DHCR registration, abatement, or nycdb unit-count record found",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000360033,40 MAIN STREET,0,,0,,2.0,1930.0,S2,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",1.0,0.0,0.0,0.0,clean_record,0 open HPD violations on record
3000360040,47 FRONT STREET,0,,0,,0.0,0.0,G7,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000367501,30 MAIN STREET,0,,0,,85.0,1908.0,RM,1,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000367502,42 MAIN STREET,0,,0,,21.0,2002.0,RM,1,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000367503,57 FRONT STREET,0,,0,,31.0,1899.0,RM,1,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000367504,60 WATER ST,1,,0,,290.0,2013.0,RM,1,421-A (1-15),,not found in any historical mirror year (2009/2011/2012/2013),high,on current DHCR list and has a 421-a abatement,,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000370001,45 MAIN STREET,0,,0,,0.0,1906.0,O6,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000380001,39 WASHINGTON STREET,0,,0,,0.0,1904.0,O6,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000390001,59 ADAMS STREET,0,,0,,0.0,2000.0,T9,1,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000400001,68 JAY STREET,0,,0,,0.0,1914.0,O6,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000410001,73 JAY STREET,0,,0,,0.0,1899.0,K4,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000410002,67 JAY STREET,0,,0,,0.0,1910.0,K4,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000410005,65 JAY STREET,0,,0,,0.0,1991.0,O5,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3000410007,57 JAY ST,1,,0,,23.0,1896.0,D5,0,,,not found in any historical mirror year (2009/2011/2012/2013),high,on current DHCR list,65.0,16.0,31.0,5.0,concerning,5 open immediately-hazardous (class C) HPD violation(s)
3000410017,195 TO 215 FRONT ST,1,,0,,135.0,1900.0,D7,0,J-51,,not found in any historical mirror year (2009/2011/2012/2013),high,on current DHCR list,1.0,0.0,0.0,0.0,clean_record,0 open HPD violations on record
