bbl,zip,bldg_no,street_name,street_suffix,boro,block,lot,multiple_dwelling_class,is_condo_coop,abatement_type,raw_flags,second_frontage
3033860141,11237,406,CORNELIA,ST,3,3386,141,A,0,421-A (16),421-A (16),
3034250014,11237,298,COVERT,ST,3,3425,14,A,0,,,
3034250015,11237,302,COVERT,ST,3,3425,15,A,0,,,
3034250016,11237,304,COVERT,ST,3,3425,16,A,0,,,
3034250017,11237,308,COVERT,ST,3,3425,17,A,0,,,
3034250018,11237,310,COVERT,ST,3,3425,18,A,0,,,
3034250019,11237,312,COVERT,ST,3,3425,19,A,0,,,
3034250020,11237,314,COVERT,ST,3,3425,20,A,0,J-51,J-51,
3034250021,11237,316,COVERT,ST,3,3425,21,A,0,,,
3034250023,11237,320,COVERT,ST,3,3425,23,A,0,,GARDEN COMPLEX,
3034250024,11237,322,COVERT,ST,3,3425,24,A,0,,,
3034250025,11237,326,COVERT,ST,3,3425,25,A,0,,,
3034250026,11237,328,COVERT,ST,3,3425,26,A,0,,,
3034250027,11237,330,COVERT,ST,3,3425,27,A,0,,,
3033120031,11237,572,CYPRESS,AVE,3,3312,31,A,0,J-51,J-51,435 MENAHAN ST
3034370009,11237,1318,DECATUR,ST,3,3437,9,A,0,,,
3034310028,11237,1355,DECATUR,ST,3,3431,28,A,0,,,
3034310128,11237,1357,DECATUR,ST,3,3431,128,A,0,,,
3034370033,11237,1360,DECATUR,ST,3,3437,33,A,0,,,
3034370034,11237,1362,DECATUR,ST,3,3437,34,A,0,,,
3034370035,11237,1364,DECATUR,ST,3,3437,35,B,0,,,
3034370037,11237,1370,DECATUR,ST,3,3437,37,A,0,,,
3034370041,11237,1382,DECATUR,ST,3,3437,41,A,0,,,
3034370042,11237,1384,DECATUR,ST,3,3437,42,A,0,,,
3034370043,11237,1386,DECATUR,ST,3,3437,43,B,0,,,
3032350051,11237,1411,DEKALB,AVE,3,3235,51,A,0,,GARDEN COMPLEX,
3032460010,11237,1412,DEKALB,AVE,3,3246,10,A,0,,,
3032460011,11237,1414,DEKALB,AVE,3,3246,11,A,0,,,
3032350050,11237,1415,DEKALB,AVE,3,3235,50,A,0,,,
3032350049,11237,1417,DEKALB,AVE,3,3235,49,A,0,,,
3032460013,11237,1418,DEKALB,AVE,3,3246,13,A,0,,,
3032460014,11237,1420,DEKALB,AVE,3,3246,14,A,0,,,
3032460015,11237,1422,DEKALB,AVE,3,3246,15,A,0,,GARDEN COMPLEX,
3032460016,11237,1424,DEKALB,AVE,3,3246,16,A,0,,,
3032350045,11237,1429,DEKALB,AVE,3,3235,45,A,0,,,
3032460019,11237,1430,DEKALB,AVE,3,3246,19,A,0,,,
3032350042,11237,1433,DEKALB,AVE,3,3235,42,A,0,421-A (1-15),GARDEN COMPLEX 421-A (1-15),
3032460023,11237,1438,DEKALB,AVE,3,3246,23,A,0,,,
3032460024,11237,1440,DEKALB,AVE,3,3246,24,A,0,,,
3032350040,11237,1441,DEKALB,AVE,3,3235,40,A,0,,,
3032460025,11237,1442,DEKALB,AVE,3,3246,25,A,0,,,
3032470014,11237,1488,DEKALB,AVE,3,3247,14,A,0,,,
3032470015,11237,1490,DEKALB,AVE,3,3247,15,A,0,,,
3032470016,11237,1492,DEKALB,AVE,3,3247,16,A,0,,,
3032470017,11237,1494,DEKALB,AVE,3,3247,17,A,0,,,
3032470018,11237,1496,DEKALB,AVE,3,3247,18,A,0,,,
3032470019,11237,1498,DEKALB,AVE,3,3247,19,A,0,,,
3032360050,11237,1499,DEKALB,AVE,3,3236,50,A,0,,,
3032470020,11237,1500,DEKALB,AVE,3,3247,20,A,0,,,
3032360049,11237,1501,DEKALB,AVE,3,3236,49,A,0,,,
3032470021,11237,1502,DEKALB,AVE,3,3247,21,A,0,,,
3032470022,11237,1504,DEKALB,AVE,3,3247,22,A,0,,,
3032360048,11237,1505,DEKALB,AVE,3,3236,48,A,0,,,
3032470023,11237,1506,DEKALB,AVE,3,3247,23,A,0,,,
3032470024,11237,1508,DEKALB,AVE,3,3247,24,A,0,,,
3032360046,11237,1511,DEKALB,AVE,3,3236,46,A,0,,,
3032470026,11237,1512,DEKALB,AVE,3,3247,26,A,0,J-51,J-51,
3032360045,11237,1513,DEKALB,AVE,3,3236,45,A,0,,,
3032470027,11237,1514,DEKALB,AVE,3,3247,27,A,0,,,
3032360044,11237,1517,DEKALB,AVE,3,3236,44,A,0,,,
3032360043,11237,1519,DEKALB,AVE,3,3236,43,A,0,,,
3032360042,11237,1523,DEKALB,AVE,3,3236,42,A,0,,,
3032360041,11237,1525,DEKALB,AVE,3,3236,41,A,0,,ROOMING HOUSE,
3032360040,11237,1529,DEKALB,AVE,3,3236,40,A,0,,,
3032360039,11237,1531,DEKALB,AVE,3,3236,39,A,0,,,
3032470028,11237,1532,DEKALB,AVE,3,3247,28,A,0,,,
3032470029,11237,1536,DEKALB,AVE,3,3247,29,A,0,,,
3032470030,11237,1538,DEKALB,AVE,3,3247,30,A,0,,,
3032370001,11237,1549,DEKALB,AVE,3,3237,1,A,0,,,149153 IRVING AVE
3032370063,11237,1553,DEKALB,AVE,3,3237,63,A,0,,,
3032370061,11237,1557,DEKALB,AVE,3,3237,61,A,0,,,
3032370059,11237,1559,DEKALB,AVE,3,3237,59,A,0,,,
3032480011,11237,1560,DEKALB,AVE,3,3248,11,A,0,,,
3032370057,11237,1563,DEKALB,AVE,3,3237,57,A,0,,,
3032370056,11237,1567,DEKALB,AVE,3,3237,56,A,0,,,
3032370055,11237,1571,DEKALB,AVE,3,3237,55,A,0,,,
3032370054,11237,1575,DEKALB,AVE,3,3237,54,A,0,,,
3032480016,11237,1576,DEKALB,AVE,3,3248,16,A,0,,,
3032480019,11237,1582,DEKALB,AVE,3,3248,19,A,0,,,
3032370049,11237,1585,DEKALB,AVE,3,3237,49,A,0,,,
3032380046,11237,1627,DEKALB,AVE,3,3238,46,A,0,421-A (1-15),421-A (1-15),
3032380045,11237,1629,DEKALB,AVE,3,3238,45,A,0,421-A (1-15),421-A (1-15),
3032490011,11237,1636,DEKALB,AVE,3,3249,11,A,0,421-A (16),GARDEN COMPLEX 421-A (16),
3032490015,11237,1642,DEKALB,AVE,3,3249,15,A,0,,,
3032490016,11237,1644,DEKALB,AVE,3,3249,16,A,0,,,
3032490018,11237,1646,DEKALB,AVE,3,3249,18,A,0,,,
3032490023,11237,1654,DEKALB,AVE,3,3249,23,A,0,,,
3032490024,11237,1656,DEKALB,AVE,3,3249,24,A,0,,,
3032380039,11237,1659,DEKALB,AVE,3,3238,39,A,0,,,
3032500011,11237,1660,DEKALB,AVE,3,3250,11,A,0,,,
3032380038,11237,1661,DEKALB,AVE,3,3238,38,A,0,,,
3032380037,11237,1663,DEKALB,AVE,3,3238,37,A,0,,,
3032380036,11237,1665,DEKALB,AVE,3,3238,36,A,0,,,
3034130066,11237,305,ELDERT,ST,3,3413,66,A,0,,,
3034130065,11237,309,ELDERT,ST,3,3413,65,B,0,,,
3034130064,11237,311,ELDERT,ST,3,3413,64,B,0,,ROOMING HOUSE,
3034190016,11237,314,ELDERT,ST,3,3419,16,A,0,,GARDEN COMPLEX,
3034190018,11237,320,ELDERT,ST,3,3419,18,A,0,,GARDEN COMPLEX,
3034190019,11237,322,ELDERT,ST,3,3419,19,A,0,,,
3034190027,11237,338,ELDERT,ST,3,3419,27,A,0,421-A (16),GARDEN COMPLEX 421-A (16),
3034190028,11237,340,ELDERT,ST,3,3419,28,A,0,421-A (16),GARDEN COMPLEX 421-A (16),
3034190029,11237,342,ELDERT,ST,3,3419,29,A,0,,GARDEN COMPLEX,
3031550021,11237,1038,FLUSHING,AVE,3,3155,21,A,0,,,
3031550023,11237,1044,FLUSHING,AVE,3,3155,23,A,0,,,
3030120024,11237,1045 TO 1047,FLUSHING,AVE,3,3012,24,A,0,,,
3030130031,11237,1061,FLUSHING,AVE,3,3013,31,A,0,,,
3030130023,11237,1077,FLUSHING,AVE,3,3013,23,A,0,,,
3030150001,11237,1099 TO 1105,FLUSHING,AVE,3,3015,1,A,0,,,120 THAMES ST
3033440009,11237,1434,GATES,AVE,3,3344,9,A,0,,,
3033440011,11237,1440,GATES,AVE,3,3344,11,A,0,421-A (1-15),421-A (1-15),
3033440013,11237,1446,GATES,AVE,3,3344,13,A,0,,,
3033350050,11237,1461,GATES,AVE,3,3335,50,A,0,421-A (16),421-A (16),
3033350040,11237,1491,GATES,AVE,3,3335,40,A,0,,,
3033350039,11237,1493,GATES,AVE,3,3335,39,A,0,,,
3033360030,11237,1503,GATES,AVE,3,3336,30,A,0,,GARDEN COMPLEX,
3033360028,11237,1507,GATES,AVE,3,3336,28,A,0,,GARDEN COMPLEX,
3033457502,11237,1510,GATES,AVE,3,3345,7502,A,0,421-A (16),421-A (16),
3033450016,11237,1530,GATES,AVE,3,3345,16,A,0,,,
3033370033,11237,1549,GATES,AVE,3,3337,33,A,0,,,
3033380023,11237,1591,GATES,AVE,3,3338,23,A,0,,,
3031550035,11237,147,GEORGE,ST,3,3155,35,A,0,,,
3030080014,11237,56,GRATTAN,ST,3,3008,14,A,0,,,
3030040044,11237,81,GRATTAN,ST,3,3004,44,A,0,,,
3030040041,11237,89,GRATTAN,ST,3,3004,41,B,0,,,
3030040040,11237,93,GRATTAN,ST,3,3004,40,B,0,,,
3030090016,11237,98,GRATTAN,ST,3,3009,16,B,0,,,
3030040037,11237,99,GRATTAN,ST,3,3004,37,B,0,,,
3030040036,11237,103,GRATTAN,ST,3,3004,36,A,0,,,
3030040034,11237,107,GRATTAN,ST,3,3004,34,A,0,,,
3030100007,11237,120,GRATTAN,ST,3,3010,7,A,0,,,
3030100009,11237,126,GRATTAN,ST,3,3010,9,A,0,,,
3030100012,11237,134,GRATTAN,ST,3,3010,12,A,0,,,
3030100013,11237,136,GRATTAN,ST,3,3010,13,A,0,,,
3030100014,11237,140,GRATTAN,ST,3,3010,14,A,0,,,
3030100015,11237,142,GRATTAN,ST,3,3010,15,A,0,,,
3030100019,11237,152,GRATTAN,ST,3,3010,19,A,0,,,
3032870040,11237,1285,GREENE,AVE,3,3287,40,A,0,,,
3032870038,11237,1289,GREENE,AVE,3,3287,38,A,0,,GARDEN COMPLEX,
3032870037,11237,1291,GREENE,AVE,3,3287,37,A,0,,,
3032870036,11237,1295,GREENE,AVE,3,3287,36,A,0,421-A (1-15),421-A (1-15),
3032890044,11237,1351,GREENE,AVE,3,3289,44,A,0,,,
3032890040,11237,1359,GREENE,AVE,3,3289,40,A,0,,,
3032890039,11237,1361,GREENE,AVE,3,3289,39,A,0,,,
3032890038,11237,1363,GREENE,AVE,3,3289,38,A,0,,,
3032890037,11237,1365,GREENE,AVE,3,3289,37,A,0,,,
3032890034,11237,1371,GREENE,AVE,3,3289,34,A,0,,,
3032890033,11237,1373,GREENE,AVE,3,3289,33,A,0,,,
3033000027,11237,1388,GREENE,AVE,3,3300,27,A,0,,,
3033000028,11237,1390,GREENE,AVE,3,3300,28,A,0,,,
3033000029,11237,1392,GREENE,AVE,3,3300,29,A,0,,,
3033000030,11237,1394,GREENE,AVE,3,3300,30,A,0,,GARDEN COMPLEX,
3032900056,11237,1395,GREENE,AVE,3,3290,56,A,0,,,
3033000032,11237,1396,GREENE,AVE,3,3300,32,A,0,,,
3032900052,11237,1401,GREENE,AVE,3,3290,52,A,0,,,
3032900045,11237,1413,GREENE,AVE,3,3290,45,A,0,,ROOMING HOUSE,
3032900044,11237,1415,GREENE,AVE,3,3290,44,A,0,,,
3032900043,11237,1417,GREENE,AVE,3,3290,43,A,0,,,
3032900042,11237,1419,GREENE,AVE,3,3290,42,A,0,,,
3033010011,11237,1424,GREENE,AVE,3,3301,11,A,0,,,
3032900039,11237,1431,GREENE,AVE,3,3290,39,A,0,,,
3033010014,11237,1432,GREENE,AVE,3,3301,14,A,0,,,
3032900038,11237,1433,GREENE,AVE,3,3290,38,A,0,,,
3033010015,11237,1434,GREENE,AVE,3,3301,15,A,0,,,
3033010017,11237,1436,GREENE,AVE,3,3301,17,A,0,,,
3033010026,11237,1454,GREENE,AVE,3,3301,26,A,0,,,
3033010027,11237,1456,GREENE,AVE,3,3301,27,A,0,,,
3032910046,11237,1463,GREENE,AVE,3,3291,46,A,0,,GARDEN COMPLEX,
3032910038,11237,1477,GREENE,AVE,3,3291,38,A,0,421-A (16),421-A (16),
3033030027,11237,1576,GREENE,AVE,3,3303,27,A,0,,,
3033170044,11237,293,GROVE,ST,3,3317,44,A,0,,,
3033170043,11237,295,GROVE,ST,3,3317,43,A,0,,,
3033170042,11237,297,GROVE,ST,3,3317,42,A,0,,,
3033260021,11237,298,GROVE,ST,3,3326,21,A,0,,,
3033170041,11237,301,GROVE,ST,3,3317,41,A,0,,,
3033260024,11237,302,GROVE,ST,3,3326,24,A,0,,,
3033170040,11237,303,GROVE,ST,3,3317,40,B,0,,,
3033260025,11237,304,GROVE,ST,3,3326,25,A,0,,GARDEN COMPLEX,
3033170039,11237,305,GROVE,ST,3,3317,39,A,0,,,
3033260026,11237,306,GROVE,ST,3,3326,26,A,0,,GARDEN COMPLEX,
3033170038,11237,307,GROVE,ST,3,3317,38,A,0,,,
3033260027,11237,308,GROVE,ST,3,3326,27,A,0,,,
3033260029,11237,310,GROVE,ST,3,3326,29,A,0,,GARDEN COMPLEX,
3033260030,11237,312,GROVE,ST,3,3326,30,A,0,,,
3033260033,11237,318,GROVE,ST,3,3326,33,A,0,,,
3033260034,11237,320,GROVE,ST,3,3326,34,A,0,,GARDEN COMPLEX,
3033190057,11237,337,GROVE,ST,3,3319,57,A,0,,,
3033190056,11237,339,GROVE,ST,3,3319,56,A,0,421-A (1-15),GARDEN COMPLEX 421-A (1-15),
3033190055,11237,341,GROVE,ST,3,3319,55,A,0,,,
3033190053,11237,345,GROVE,ST,3,3319,53,A,1,,NON-EVICT COOP/CONDO,
3033190052,11237,347,GROVE,ST,3,3319,52,A,0,,,
3033190051,11237,349,GROVE,ST,3,3319,51,A,0,,,
3033190050,11237,351,GROVE,ST,3,3319,50,A,0,,,
3033190048,11237,355,GROVE,ST,3,3319,48,A,0,,GARDEN COMPLEX,
3033190047,11237,357,GROVE,ST,3,3319,47,A,0,,,
3033190046,11237,359,GROVE,ST,3,3319,46,A,0,,,
3033190045,11237,361,GROVE,ST,3,3319,45,A,0,,,
3033190044,11237,363 TO 375,GROVE,ST,3,3319,44,A,0,,,
3033280026,11237,378 TO 380,GROVE,ST,3,3328,26,A,0,421-A (16),421-A (16),
3034060061,11237,1217,HALSEY,ST,3,3406,61,B,0,,,
3034060060,11237,1219,HALSEY,ST,3,3406,60,A,0,,,
3034060059,11237,1223,HALSEY,ST,3,3406,59,A,0,,,
3034060057,11237,1229,HALSEY,ST,3,3406,57,A,0,,,
3034060056,11237,1231,HALSEY,ST,3,3406,56,A,0,,,
3034060055,11237,1235,HALSEY,ST,3,3406,55,B,0,,,
3034060054,11237,1239,HALSEY,ST,3,3406,54,A,0,,,
3034060052,11237,1241,HALSEY,ST,3,3406,52,A,0,,,
3034060050,11237,1245,HALSEY,ST,3,3406,50,A,0,,,
3034130013,11237,1278,HALSEY,ST,3,3413,13,A,0,,,
3034130015,11237,1284,HALSEY,ST,3,3413,15,A,0,,,
3034130019,11237,1290,HALSEY,ST,3,3413,19,A,0,,,
3034130020,11237,1292,HALSEY,ST,3,3413,20,A,0,,,
3034060049,11237,1309,HALSEY,ST,3,3406,49,A,0,,GARDEN COMPLEX,
3034060048,11237,1311,HALSEY,ST,3,3406,48,A,0,,,
3034130026,11237,1312,HALSEY,ST,3,3413,26,A,0,,,
3034130028,11237,1316,HALSEY,ST,3,3413,28,A,0,,GARDEN COMPLEX,
3034060046,11237,1317,HALSEY,ST,3,3406,46,A,0,,,
3034130029,11237,1318,HALSEY,ST,3,3413,29,A,0,J-51,J-51,
3034130030,11237,1320,HALSEY,ST,3,3413,30,A,0,,,
3034060044,11237,1321,HALSEY,ST,3,3406,44,A,0,,,
3034130033,11237,1324,HALSEY,ST,3,3413,33,A,0,,,
3034130035,11237,1326,HALSEY,ST,3,3413,35,A,0,,,
3033920065,11237,1327,HANCOCK,ST,3,3392,65,A,0,J-51,J-51,
3033990014,11237,1328,HANCOCK,ST,3,3399,14,A,0,,,
3033990015,11237,1330,HANCOCK,ST,3,3399,15,A,0,J-51,J-51,
3033920063,11237,1333,HANCOCK,ST,3,3392,63,B,0,,,
3033990016,11237,1334,HANCOCK,ST,3,3399,16,A,0,J-51,J-51,
3033920060,11237,1341,HANCOCK,ST,3,3392,60,A,0,,,
3033990020,11237,1342,HANCOCK,ST,3,3399,20,A,0,J-51,J-51,
3033920058,11237,1347,HANCOCK,ST,3,3392,58,A,0,,,
3033990023,11237,1352,HANCOCK,ST,3,3399,23,A,0,,,
3033920056,11237,1353,HANCOCK,ST,3,3392,56,A,0,,,
3033990024,11237,1354,HANCOCK,ST,3,3399,24,A,0,,GARDEN COMPLEX,
3033990026,11237,1360,HANCOCK,ST,3,3399,26,A,0,,,
3032780037,11237,249,HARMAN,ST,3,3278,37,B,0,,,
3032780036,11237,251,HARMAN,ST,3,3278,36,A,0,,GARDEN COMPLEX SECTION 610 OF PHFL,
3032890010,11237,290,HARMAN,ST,3,3289,10,A,0,,,
3032790053,11237,291,HARMAN,ST,3,3279,53,A,0,,,
3032790052,11237,293,HARMAN,ST,3,3279,52,A,0,,,
3032890011,11237,294,HARMAN,ST,3,3289,11,A,0,,,
3032890012,11237,296,HARMAN,ST,3,3289,12,A,0,,,
3032790050,11237,297,HARMAN,ST,3,3279,50,A,0,,,
3032790049,11237,299,HARMAN,ST,3,3279,49,A,0,,,
3032890013,11237,300,HARMAN,ST,3,3289,13,A,0,,,
3032790048,11237,301,HARMAN,ST,3,3279,48,A,0,,,
3032890014,11237,302,HARMAN,ST,3,3289,14,A,0,,,
3032790047,11237,303,HARMAN,ST,3,3279,47,A,0,,,
3032790046,11237,305,HARMAN,ST,3,3279,46,A,0,,,
3032890015,11237,306,HARMAN,ST,3,3289,15,A,0,,,
3032890016,11237,308,HARMAN,ST,3,3289,16,A,0,,GARDEN COMPLEX,
3032790043,11237,311,HARMAN,ST,3,3279,43,A,0,,GARDEN COMPLEX,
3032890017,11237,312,HARMAN,ST,3,3289,17,A,0,,,
3032790042,11237,313,HARMAN,ST,3,3279,42,A,0,,,
3032790041,11237,315,HARMAN,ST,3,3279,41,A,0,,GARDEN COMPLEX,
3032790040,11237,317,HARMAN,ST,3,3279,40,A,0,,,
3032890019,11237,318,HARMAN,ST,3,3289,19,A,0,,GARDEN COMPLEX,
3032790039,11237,319,HARMAN,ST,3,3279,39,A,0,,,
3032790038,11237,321,HARMAN,ST,3,3279,38,A,0,,,
3032890021,11237,324,HARMAN,ST,3,3289,21,A,0,,GARDEN COMPLEX,
3032890022,11237,326,HARMAN,ST,3,3289,22,A,0,,,
3032900013,11237,372,HARMAN,ST,3,3290,13,A,0,,GARDEN COMPLEX,
3032800052,11237,377 TO 383,HARMAN,ST,3,3280,52,A,0,421-A (16),421-A (16),
3032900015,11237,378,HARMAN,ST,3,3290,15,A,0,421-A (16),421-A (16),
3032800049,11237,385 TO 387,HARMAN,ST,3,3280,49,A,0,421-A (16),421-A (16),
3032900018,11237,386,HARMAN,ST,3,3290,18,A,0,,,
3032900019,11237,388,HARMAN,ST,3,3290,19,A,0,,,
3032900026,11237,412,HARMAN,ST,3,3290,26,A,0,,,
3032820045,11237,463,HARMAN,ST,3,3282,45,A,0,,,
3032920011,11237,464,HARMAN,ST,3,3292,11,A,0,,,
3032820044,11237,465,HARMAN,ST,3,3282,44,A,0,,,
3032920012,11237,466,HARMAN,ST,3,3292,12,A,0,,,
3032820043,11237,467,HARMAN,ST,3,3282,43,A,0,,,
3032920013,11237,468,HARMAN,ST,3,3292,13,A,0,,,
3032920014,11237,470,HARMAN,ST,3,3292,14,A,0,,,
3032820041,11237,471,HARMAN,ST,3,3282,41,A,0,,,
3032920015,11237,472,HARMAN,ST,3,3292,15,A,0,,,
3032820040,11237,473,HARMAN,ST,3,3282,40,A,0,,,
3032920016,11237,474,HARMAN,ST,3,3292,16,A,0,,,
3032820039,11237,475,HARMAN,ST,3,3282,39,A,0,,,
3032920017,11237,476,HARMAN,ST,3,3292,17,A,0,,,
3032820038,11237,477,HARMAN,ST,3,3282,38,A,0,,,
3032920018,11237,478,HARMAN,ST,3,3292,18,A,0,,,
3032820037,11237,479,HARMAN,ST,3,3282,37,A,0,,,
3032820036,11237,481,HARMAN,ST,3,3282,36,A,0,,,
3032920020,11237,482,HARMAN,ST,3,3292,20,A,0,,,
3032820034,11237,485,HARMAN,ST,3,3282,34,A,0,,,
3032920022,11237,486,HARMAN,ST,3,3292,22,A,0,,,
3030040019,11237,94,HARRISON,PL,3,3004,19,A,0,,,
3030040027,11237,108,HARRISON,PL,3,3004,27,A,0,,,
3032190051,11237,751,HART,ST,3,3219,51,A,0,,,
3032190049,11237,757,HART,ST,3,3219,49,A,0,,,
3032350012,11237,758,HART,ST,3,3235,12,A,0,421-A (1-15),421-A (1-15),
3032350013,11237,762,HART,ST,3,3235,13,A,0,,,
3032190047,11237,763,HART,ST,3,3219,47,A,0,,GARDEN COMPLEX,
3032190046,11237,767,HART,ST,3,3219,46,A,0,,,
3032350017,11237,774,HART,ST,3,3235,17,A,0,,,
3032350018,11237,776,HART,ST,3,3235,18,A,0,,,
3032190042,11237,779,HART,ST,3,3219,42,A,0,,,
3032357502,11237,780 TO 786,HART,ST,3,3235,7502,A,0,,,
3032190039,11237,787,HART,ST,3,3219,39,A,0,,,
3032350022,11237,788,HART,ST,3,3235,22,A,0,,,
3032190038,11237,791,HART,ST,3,3219,38,A,0,,,
3032190034,11237,803,HART,ST,3,3219,34,A,0,,,
3032360008,11237,818,HART,ST,3,3236,8,A,0,,,
3032360011,11237,828,HART,ST,3,3236,11,A,0,,,
3032360012,11237,830,HART,ST,3,3236,12,A,0,,,
3032360013,11237,834,HART,ST,3,3236,13,A,0,,,
3032200051,11237,835,HART,ST,3,3220,51,A,0,,GARDEN COMPLEX,
3032200050,11237,839,HART,ST,3,3220,50,A,0,,,
3032360015,11237,840,HART,ST,3,3236,15,A,0,,,
3032200049,11237,841,HART,ST,3,3220,49,A,0,,,
3032360016,11237,842,HART,ST,3,3236,16,A,0,,,
3032200048,11237,845,HART,ST,3,3220,48,A,0,,,
3032360017,11237,846,HART,ST,3,3236,17,A,0,,,
3032200047,11237,847,HART,ST,3,3220,47,A,0,,,
3032200045,11237,853,HART,ST,3,3220,45,A,0,,,
3032360020,11237,854,HART,ST,3,3236,20,A,0,,GARDEN COMPLEX,
3032360021,11237,858,HART,ST,3,3236,21,A,0,,,
3032200043,11237,859,HART,ST,3,3220,43,A,0,,,
3032360022,11237,860,HART,ST,3,3236,22,A,0,,GARDEN COMPLEX,
3032200042,11237,863,HART,ST,3,3220,42,A,0,,,
3032200041,11237,865,HART,ST,3,3220,41,A,0,,,
3032200040,11237,869,HART,ST,3,3220,40,A,0,,GARDEN COMPLEX,
3032360025,11237,870,HART,ST,3,3236,25,A,0,,,
3032200039,11237,871,HART,ST,3,3220,39,A,0,,,
3032360027,11237,876,HART,ST,3,3236,27,A,0,,,
3032200036,11237,881,HART,ST,3,3220,36,A,0,,,
3032200035,11237,883,HART,ST,3,3220,35,A,0,,,
3032360029,11237,884,HART,ST,3,3236,29,A,0,,,
3032370007,11237,894,HART,ST,3,3237,7,A,0,,,
3032370008,11237,898,HART,ST,3,3237,8,A,0,,,
3032370010,11237,900,HART,ST,3,3237,10,A,0,,,
3032370011,11237,902,HART,ST,3,3237,11,A,0,,,
3032370017,11237,920,HART,ST,3,3237,17,A,0,,,
3032370019,11237,926,HART,ST,3,3237,19,B,0,,,
3032370020,11237,930,HART,ST,3,3237,20,A,0,,,
3032680059,11237,197,HIMROD,ST,3,3268,59,A,0,,,
3032680058,11237,199,HIMROD,ST,3,3268,58,A,0,421-A (1-15),421-A (1-15),
3032680057,11237,201,HIMROD,ST,3,3268,57,A,0,421-A (1-15),421-A (1-15),
3032680055,11237,205,HIMROD,ST,3,3268,55,A,0,421-A (1-15),421-A (1-15),
3032680054,11237,207,HIMROD,ST,3,3268,54,A,0,421-A (1-15),421-A (1-15),
3032780018,11237,210,HIMROD,ST,3,3278,18,A,0,,GARDEN COMPLEX,
3032780019,11237,212,HIMROD,ST,3,3278,19,A,0,,,
3032780020,11237,214,HIMROD,ST,3,3278,20,A,0,,,
3032780021,11237,216,HIMROD,ST,3,3278,21,A,0,,,
3032680049,11237,217,HIMROD,ST,3,3268,49,A,0,,,
3032780022,11237,218,HIMROD,ST,3,3278,22,A,0,,,
3032780023,11237,220,HIMROD,ST,3,3278,23,A,0,J-51,GARDEN COMPLEX J-51,
3032690054,11237,229,HIMROD,ST,3,3269,54,A,0,,,
3032690053,11237,231,HIMROD,ST,3,3269,53,A,0,,,
3032690052,11237,233,HIMROD,ST,3,3269,52,A,0,,GARDEN COMPLEX,
3032690048,11237,241,HIMROD,ST,3,3269,48,A,0,,,
3032690047,11237,243,HIMROD,ST,3,3269,47,A,0,,,
3032690045,11237,247,HIMROD,ST,3,3269,45,A,0,,,
3032790011,11237,250,HIMROD,ST,3,3279,11,A,0,,,
3032690043,11237,251,HIMROD,ST,3,3269,43,A,0,,,
3032790012,11237,252,HIMROD,ST,3,3279,12,A,0,J-51,J-51,
3032690042,11237,253,HIMROD,ST,3,3269,42,A,0,,,
3032790013,11237,254,HIMROD,ST,3,3279,13,A,0,,,
3032690040,11237,257,HIMROD,ST,3,3269,40,A,0,,,
3032790015,11237,258,HIMROD,ST,3,3279,15,A,0,,,
3032690039,11237,259,HIMROD,ST,3,3269,39,A,0,,,
3032790016,11237,260,HIMROD,ST,3,3279,16,A,0,,,
3032690038,11237,261,HIMROD,ST,3,3269,38,A,0,,,
3032790017,11237,262,HIMROD,ST,3,3279,17,A,0,,,
3032790018,11237,264,HIMROD,ST,3,3279,18,A,0,,,
3032790020,11237,268,HIMROD,ST,3,3279,20,A,0,,,
3032790022,11237,272,HIMROD,ST,3,3279,22,A,0,,,
3032790023,11237,274,HIMROD,ST,3,3279,23,A,0,,,
3032700057,11237,279,HIMROD,ST,3,3270,57,A,0,,,
3032700056,11237,281,HIMROD,ST,3,3270,56,B,0,,,
3032790024,11237,282,HIMROD,ST,3,3279,24,A,0,,,
3032700055,11237,283,HIMROD,ST,3,3270,55,A,0,,,
3032790026,11237,288,HIMROD,ST,3,3279,26,A,0,,GARDEN COMPLEX,
3032700052,11237,289,HIMROD,ST,3,3270,52,A,0,,,
3032790027,11237,290,HIMROD,ST,3,3279,27,A,0,,,
3032700051,11237,291,HIMROD,ST,3,3270,51,A,0,,,
3032700050,11237,293,HIMROD,ST,3,3270,50,A,0,,,
3032700049,11237,295,HIMROD,ST,3,3270,49,A,0,,,
3032700048,11237,297,HIMROD,ST,3,3270,48,B,0,,,
3032700047,11237,299,HIMROD,ST,3,3270,47,A,0,,,
3032807501,11237,316 TO 322,HIMROD,ST,3,3280,7501,A,0,421-A (16),GARDEN COMPLEX 421-A (16),
3032807503,11237,334 TO 336,HIMROD,ST,3,3280,7503,A,0,421-A (16),GARDEN COMPLEX 421-A (16),
3032700040,11237,355,HIMROD,ST,3,3270,40,A,0,,,
3032710048,11237,375,HIMROD,ST,3,3271,48,A,0,,,
3032810020,11237,386,HIMROD,ST,3,3281,20,A,0,,,
3032810028,11237,398,HIMROD,ST,3,3281,28,A,0,,,
3032720047,11237,401,HIMROD,ST,3,3272,47,A,0,,,
3032720046,11237,403,HIMROD,ST,3,3272,46,A,0,,,
3032720044,11237,407,HIMROD,ST,3,3272,44,A,0,,,
3032720043,11237,409,HIMROD,ST,3,3272,43,A,0,,,
3032720042,11237,411,HIMROD,ST,3,3272,42,A,0,,,
